tconst,averageRating,numVotes
tt0339736,5.5,3431
tt0339743,5.3,464
tt0339770,6.3,21
tt0339804,5.7,90
tt0339824,5.4,1371
tt0339827,6.2,1382
tt0339831,4.9,36
tt0339834,5.8,67
tt0339840,5.4,14208
tt0339847,6.4,68
tt0339918,2.8,732
tt0339921,5.1,109
tt0340012,7.0,12442
tt0340084,2.6,251
tt0340096,5.3,595
tt0340099,6.9,242
tt0340103,2.0,272
tt0340109,5.3,219
tt0340110,5.6,3608
tt0340137,5.7,2293
tt0340147,6.6,134
tt0340161,6.4,32
tt0340163,6.5,110028
tt0340195,7.1,316
tt0340227,5.1,275
tt0340280,6.2,92
tt0340320,8.0,30
tt0340321,7.0,72
tt0340376,6.2,5256
tt0340377,7.6,70015
tt0340378,6.2,126
tt0340855,7.3,148920
tt0340883,5.4,239
tt0340910,7.1,64
tt0340919,5.6,991
tt0340951,4.4,124
tt0340974,5.9,37
tt0341216,6.3,282
tt0341284,3.9,131
tt0341376,6.6,3092
tt0341470,5.7,407
tt0341495,5.5,7571
tt0341535,6.5,450
tt0341540,6.0,816
tt0341546,6.4,86
tt0341555,6.5,6195
tt0341569,5.8,917
tt0341571,6.4,37
tt0341573,4.1,218
tt0341615,5.7,33
tt0342012,7.7,1731
tt0342040,6.9,94
tt0342097,6.0,315
tt0342151,5.7,232
tt0342167,6.2,5902
tt0342207,4.4,472
tt0342234,4.2,117
tt0342258,7.0,102202
tt0342272,6.5,10197
tt0342285,6.4,84
tt0342300,5.9,1154
tt0342316,5.9,719
tt0342329,6.5,129
tt0342428,7.2,31
tt0342492,7.2,22035
tt0342505,4.3,441
tt0342508,4.8,2622
tt0342520,6.4,3021
tt0342535,6.2,213
tt0342689,2.8,3431
tt0342697,7.0,273
tt0342717,6.4,208
tt0342735,7.2,23542
tt0342795,5.5,172
tt0342823,7.3,19
tt0342835,3.3,1220
tt0342844,7.0,827
tt0342882,6.2,1469
tt0342913,6.4,995
tt0342916,2.8,314
tt0342984,7.2,38
tt0343094,6.7,172
tt0343095,5.7,2892
tt0343125,7.4,62
tt0343135,6.0,134192
tt0343172,6.4,1012
tt0343175,7.4,97
tt0343178,5.3,29
tt0343221,7.6,4410
tt0343449,4.4,2576
tt0343524,6.6,748
tt0343594,6.5,923
tt0343603,3.1,126
tt0343660,6.8,347514
tt0343663,5.9,6785
tt0343737,6.7,102427
tt0343818,7.1,528440
tt0343954,5.9,21
tt0343956,7.9,83
tt0343962,4.2,365
tt0343967,6.5,246
tt0343996,6.5,9486
tt0344011,6.3,908
tt0344053,5.8,162
tt0344074,7.6,36
tt0344188,6.7,65
tt0344213,7.8,46
tt0344273,7.0,3835
tt0344285,7.5,8
tt0344313,4.0,44
tt0344320,5.0,44
tt0344507,6.8,43
tt0344510,7.6,73410
tt0344529,6.7,20
tt0344604,6.5,3117
tt0344723,5.5,47
tt0344766,6.1,804
tt0344777,4.1,1506
tt0344796,6.2,34
tt0344801,6.3,54
tt0344854,6.0,36571
tt0344942,5.4,72
tt0345021,8.3,24
tt0345032,7.1,2381
tt0345043,3.8,485
tt0345061,6.1,20546
tt0345074,6.2,8267
tt0345140,5.4,12
tt0345228,6.1,1176
tt0345235,4.6,2331
tt0345351,6.6,15
tt0345370,6.5,57
tt0345419,3.6,24
tt0345466,3.8,131
tt0345549,7.5,11149
tt0345551,7.0,17637
tt0345561,6.4,4656
tt0345594,2.2,221
tt0345601,2.9,498
tt0345603,6.3,309
tt0345636,3.2,386
tt0345685,5.9,392
tt0345777,5.5,621
tt0345852,4.6,392
tt0345853,6.3,3084
tt0345855,6.0,529
tt0345885,4.6,75
tt0345950,7.1,88131
tt0345975,6.7,73
tt0346024,8.2,30
tt0346060,3.8,30
tt0346094,7.5,20768
tt0346148,4.5,130
tt0346154,7.7,43
tt0346156,6.1,84441
tt0346336,8.5,21794
tt0346457,6.5,9923
tt0346491,5.6,168439
tt0346507,5.2,2530
tt0346513,5.9,281
tt0346514,4.3,14
tt0346525,4.6,276
tt0346562,5.3,115
tt0346609,2.9,235
tt0346631,6.7,33264
tt0346681,5.0,431
tt0346723,6.5,15351
tt0346750,6.1,564
tt0346800,6.9,1403
tt0346811,2.9,1569
tt0346866,4.1,62
tt0346887,6.7,143
tt0346909,5.8,233
tt0346943,6.9,95
tt0346947,7.0,368
tt0346971,4.0,173
tt0347014,5.3,654
tt0347037,5.7,538
tt0347048,7.9,53791
tt0347105,7.3,2172
tt0347131,6.7,795
tt0347149,8.2,376851
tt0347161,4.7,22
tt0347167,5.4,2307
tt0347200,6.8,172
tt0347246,7.4,38028
tt0347278,7.1,2060
tt0347304,7.9,67916
tt0347330,6.5,3909
tt0347332,7.4,15726
tt0347334,6.5,387
tt0347368,5.7,282
tt0347369,5.1,2228
tt0347416,5.4,3033
tt0347439,3.8,581
tt0347449,7.2,5379
tt0347457,7.1,1481
tt0347473,7.0,35060
tt0347534,5.7,123
tt0347540,6.4,76
tt0347585,3.3,580
tt0347591,4.5,2490
tt0347618,7.2,55052
tt0347690,5.6,78
tt0347719,7.7,26
tt0347755,6.1,488
tt0347779,7.9,2793
tt0347791,6.0,6089
tt0347817,5.5,312
tt0347855,5.4,43
tt0347884,6.6,73
tt0348038,7.0,75
tt0348062,5.4,121
tt0348087,6.6,60
tt0348121,6.8,17545
tt0348140,3.2,7
tt0348150,6.1,280800
tt0348155,5.6,643
tt0348226,5.7,508
tt0348333,6.7,96709
tt0348354,3.1,350
tt0348364,4.3,33
tt0348375,6.1,18
tt0348448,6.8,244
tt0348505,6.1,5157
tt0348521,4.6,298
tt0348529,4.4,5559
tt0348551,5.4,139
tt0348568,7.8,9156
tt0348572,6.0,641
tt0348591,6.6,2438
tt0348593,6.6,15636
tt0348656,4.2,1625
tt0348663,5.0,117
tt0348825,2.8,127
tt0348836,5.8,111884
tt0348843,5.2,2149
tt0348847,6.4,217
tt0348853,6.3,4684
tt0348867,6.3,542
tt0348874,6.5,154
tt0348884,6.5,528
tt0349048,6.2,244
tt0349079,5.9,539
tt0349092,5.4,46
tt0349159,3.0,499
tt0349169,5.6,6098
tt0349193,2.5,736
tt0349204,6.9,15
tt0349205,5.9,100790
tt0349238,7.2,37
tt0349260,6.0,2707
tt0349310,6.3,54
tt0349333,6.3,3444
tt0349340,6.1,990
tt0349349,4.2,718
tt0349413,7.0,45
tt0349416,6.5,8996
tt0349467,5.1,16263
tt0349470,4.9,12
tt0349517,6.4,228
tt0349575,2.5,132
tt0349682,6.6,66
tt0349683,6.3,166319
tt0349703,4.3,1806
tt0349710,6.5,57629
tt0349727,6.1,63
tt0349748,6.1,13
tt0349825,7.4,53661
tt0349880,4.9,428
tt0349889,4.9,5037
tt0349903,6.4,381908
tt0349995,6.7,1736
tt0350003,4.4,74
tt0350022,2.6,515
tt0350028,6.0,36808
tt0350041,7.9,30
tt0350044,6.3,627
tt0350050,6.8,82
tt0350061,3.4,410
tt0350076,5.8,34
tt0350128,3.5,420
tt0350194,5.7,1787
tt0350232,3.9,1568
tt0350258,7.7,145817
tt0350261,7.0,30954
tt0350280,5.2,24
tt0350324,6.4,281
tt0350357,2.7,40
tt0350373,6.0,308
tt0350485,4.7,479
tt0350501,4.6,80
tt0350730,7.2,23
tt0350774,5.7,5944
tt0351031,5.0,115
tt0351259,6.3,70
tt0351265,6.7,25
tt0351283,6.9,392681
tt0351293,8.1,29
tt0351299,7.5,2664
tt0351461,7.3,9359
tt0351519,6.9,263
tt0351761,5.8,86
tt0351770,6.9,1916
tt0351815,6.3,52
tt0351817,8.1,23662
tt0351867,5.1,445
tt0351885,3.9,186
tt0351887,5.5,5051
tt0351977,6.2,75275
tt0352230,6.1,2121
tt0352248,8.0,184912
tt0352277,6.6,11346
tt0352312,6.0,30
tt0352314,7.5,7308
tt0352343,7.2,11158
tt0352375,4.0,347
tt0352376,4.6,894
tt0352394,3.4,647
tt0352465,6.7,1636
tt0352520,6.9,14872
tt0352526,4.0,428
tt0352557,7.1,46
tt0352561,6.1,170
tt0352600,5.9,85
tt0352699,2.8,618
tt0352764,8.5,41
tt0352994,7.3,6784
tt0352995,6.0,68
tt0353008,7.3,29
tt0353012,5.0,413
tt0353014,6.7,9219
tt0353214,7.2,86
tt0353240,6.7,102
tt0353248,3.2,526
tt0353269,5.7,69
tt0353293,6.4,12
tt0353324,3.0,8925
tt0353328,5.8,73
tt0353332,3.2,158
tt0353337,6.1,17
tt0353357,5.4,1900
tt0353489,6.4,13873
tt0353497,6.3,171
tt0353523,5.1,19
tt0353525,4.3,473
tt0353533,4.5,15
tt0353545,2.0,681
tt0353765,5.5,59
tt0353773,7.2,26
tt0353794,5.5,318
tt0353818,5.7,921
tt0353879,3.6,128
tt0353969,8.1,171224
tt0354077,5.5,47
tt0354079,6.4,173
tt0354105,5.4,26
tt0354216,4.3,1685
tt0354243,6.5,1535
tt0354356,6.6,9721
tt0354448,6.1,607
tt0354490,5.6,156
tt0354495,6.1,22
tt0354496,7.4,21
tt0354578,4.5,289
tt0354593,7.1,934
tt0354595,6.1,3332
tt0354668,7.2,8206
tt0354694,4.4,388
tt0354704,6.1,27
tt0354766,5.6,5803
tt0354808,6.5,214
tt0354836,6.4,4183
tt0354848,5.4,148
tt0354855,6.6,736
tt0354894,4.5,37
tt0354899,7.2,69092
tt0354953,4.9,164
tt0354981,5.8,203
tt0355052,5.9,33
tt0355053,5.6,15
tt0355295,5.9,120222
tt0355336,6.1,51
tt0355430,6.8,21
tt0355449,5.3,40
tt0355473,4.5,852
tt0355563,5.9,236
tt0355650,4.3,195
tt0355692,6.9,12
tt0355702,7.1,54749
tt0355740,5.4,135
tt0355836,4.2,539
tt0355857,6.3,1440
tt0355954,5.1,9891
tt0356148,5.6,217
tt0356150,6.6,206990
tt0356154,5.9,1126
tt0356159,5.5,2496
tt0356336,5.4,4590
tt0356443,5.0,3525
tt0356446,6.5,317
tt0356453,7.0,950
tt0356470,5.9,86184
tt0356487,7.5,1355
tt0356509,8.5,15
tt0356515,5.9,121
tt0356577,3.9,316
tt0356614,6.4,10390
tt0356618,5.8,65744
tt0356634,5.0,85119
tt0356680,6.3,67426
tt0356696,6.5,377
tt0356721,6.6,64074
tt0356741,6.6,33
tt0356764,4.3,1031
tt0356797,5.3,235
tt0356830,6.6,55
tt0356888,6.8,14
tt0356910,6.5,482001
tt0356922,6.3,1781
tt0356982,7.6,2291
tt0356999,6.3,1540
tt0357009,4.7,194
tt0357031,5.7,409
tt0357054,5.7,4263
tt0357091,6.4,115
tt0357110,6.5,11611
tt0357111,5.8,13843
tt0357158,5.7,145
tt0357182,5.4,925
tt0357204,5.4,13
tt0357248,6.7,58
tt0357277,4.7,92061
tt0357282,8.1,2189
tt0357283,7.5,1143
tt0357413,7.1,348914
tt0357414,3.2,822
tt0357470,6.0,4411
tt0357507,4.1,31034
tt0357545,5.4,252
tt0357585,4.6,4964
tt0357668,6.8,3249
tt0357686,7.5,61
tt0357773,6.5,189
tt0357848,2.6,356
tt0357894,5.0,2371
tt0357930,4.5,395
tt0357946,7.4,869
tt0357959,5.7,1545
tt0358082,6.4,143552
tt0358135,6.1,46682
tt0358148,4.4,694
tt0358236,4.5,315
tt0358273,7.8,246867
tt0358294,4.3,7551
tt0358345,5.7,1541
tt0358349,4.5,14937
tt0358474,5.5,37
tt0358529,5.1,274
tt0358539,4.5,216
tt0358551,1.8,649
tt0358559,7.2,626
tt0358590,5.6,486
tt0358670,6.6,519
tt0358676,7.0,353
tt0358691,6.5,333
tt0358722,5.2,191
tt0358924,6.0,130
tt0358925,6.6,419
tt0359005,6.0,24
tt0359013,5.8,174832
tt0359024,4.9,465
tt0359045,7.1,3611
tt0359054,5.9,355
tt0359078,4.9,2486
tt0359130,5.8,40
tt0359144,5.2,75
tt0359161,6.6,159
tt0359190,4.5,28
tt0359254,6.5,1181
tt0359358,7.0,30
tt0359398,2.0,566
tt0359423,6.6,13564
tt0359517,4.4,7738
tt0359564,3.7,612
tt0359587,1.6,651
tt0359608,7.4,23
tt0359692,7.4,5066
tt0359700,6.6,52
tt0359774,4.7,179
tt0359930,6.2,30
tt0359938,6.3,45
tt0359950,7.3,310817
tt0359954,7.9,23
tt0359964,5.0,59
tt0359984,4.1,1509
tt0359992,5.7,24
tt0360009,6.5,31668
tt0360016,5.6,2345
tt0360025,5.6,475
tt0360032,6.2,1905
tt0360130,6.5,8926
tt0360139,6.0,39456
tt0360201,6.3,63904
tt0360323,6.3,6437
tt0360364,8.6,43
tt0360486,7.0,333907
tt0360490,3.2,28
tt0360551,6.4,8
tt0360556,4.9,19894
tt0360607,4.7,12
tt0360615,7.9,29
tt0360651,5.9,52
tt0360652,5.5,52
tt0360716,8.1,14
tt0360717,7.2,415256
tt0360734,8.4,16
tt0360771,6.5,77
tt0360779,6.4,663
tt0360890,6.9,120
tt0360903,5.8,73
tt0360919,7.4,19
tt0360957,6.1,71
tt0360967,5.0,20
tt0361015,6.8,9
tt0361038,7.1,31
tt0361089,5.5,22651
tt0361121,5.7,11
tt0361127,7.2,33338
tt0361277,7.7,45
tt0361296,5.9,14
tt0361309,6.3,9525
tt0361322,6.5,283
tt0361400,4.0,24
tt0361401,5.4,34
tt0361411,6.2,20734
tt0361447,6.1,836
tt0361448,6.2,17
tt0361467,4.6,28994
tt0361498,3.5,393
tt0361500,4.3,3041
tt0361562,5.3,55
tt0361620,5.0,23085
tt0361625,7.2,453
tt0361668,6.9,11966
tt0361670,7.2,2455
tt0361679,4.0,303
tt0361682,6.6,73
tt0361693,6.3,9158
tt0361696,5.8,27810
tt0361715,7.2,8174
tt0361724,3.8,243
tt0361748,8.3,1387842
tt0361786,4.5,107
tt0361805,5.6,1079
tt0361841,5.3,18101
tt0361852,4.6,136
tt0361858,5.5,131
tt0361862,7.7,380732
tt0361899,7.8,24
tt0361925,5.3,12721
tt0362000,6.7,12
tt0362004,6.7,12437
tt0362039,6.8,925
tt0362082,4.1,12
tt0362084,5.3,1423
tt0362107,3.9,1089
tt0362120,5.1,119878
tt0362129,5.8,2946
tt0362141,4.4,27
tt0362165,2.2,55726
tt0362169,6.4,18
tt0362174,6.3,529
tt0362209,6.2,25
tt0362225,7.5,54111
tt0362227,7.4,445530
tt0362246,6.2,1133
tt0362257,4.2,32
tt0362269,7.1,48949
tt0362270,7.2,193975
tt0362421,6.5,113
tt0362478,5.6,91462
tt0362496,7.4,699
tt0362506,6.5,1641
tt0362511,4.6,7854
tt0362518,6.6,129
tt0362526,6.4,10388
tt0362538,5.5,569
tt0362544,2.8,388
tt0362548,7.2,1439
tt0362582,6.2,264
tt0362586,4.7,498
tt0362590,6.1,9863
tt0362691,4.3,80
tt0362693,6.4,47
tt0362696,7.6,2942
tt0362718,6.5,304
tt0362820,4.4,405
tt0362822,4.7,122
tt0362872,5.5,38
tt0362893,3.3,65
tt0362942,3.3,2253
tt0362989,1.6,28
tt0362993,7.5,37
tt0363009,4.0,29
tt0363029,5.9,881
tt0363048,3.5,249
tt0363057,2.8,108
tt0363065,6.2,245
tt0363095,6.3,2868
tt0363141,6.3,121
tt0363143,4.7,3384
tt0363163,8.2,349313
tt0363211,6.6,372
tt0363226,7.5,49267
tt0363235,6.7,2807
tt0363240,5.3,786
tt0363249,6.5,2505
tt0363276,5.4,6617
tt0363277,5.2,207
tt0363282,4.9,23252
tt0363290,6.1,1268
tt0363292,6.2,2593
tt0363303,6.8,1440
tt0363409,5.7,3056
tt0363473,6.7,14981
tt0363475,5.8,528
tt0363504,5.9,1530
tt0363532,6.9,5067
tt0363547,7.3,251258
tt0363549,5.1,65
tt0363565,1.5,137
tt0363570,2.8,114
tt0363579,6.7,2302
tt0363589,7.1,90378
tt0363623,4.8,213
tt0363683,7.6,27
tt0363713,5.6,70
tt0363768,6.4,1318
tt0363771,6.9,389201
tt0363778,3.0,179
tt0363779,6.5,63
tt0363780,6.9,14253
tt0363805,4.9,46
tt0363833,3.3,580
tt0363852,4.8,2667
tt0363879,5.9,261
tt0363881,2.7,17
tt0363913,5.9,556
tt0363983,3.5,8
tt0363986,6.5,72
tt0363988,6.5,192465
tt0364045,6.2,88809
tt0364067,6.2,91
tt0364084,6.4,210
tt0364098,4.3,95
tt0364120,6.4,1067
tt0364144,6.1,110
tt0364238,3.6,6
tt0364270,7.0,294
tt0364301,6.9,1029
tt0364343,6.1,32821
tt0364358,7.7,27
tt0364365,6.3,399
tt0364376,3.4,3946
tt0364385,6.7,43952
tt0364435,5.8,411
tt0364447,6.0,1272
tt0364457,4.7,1723
tt0364517,7.5,69563
tt0364537,7.3,841
tt0364556,7.0,1678
tt0364569,8.4,559654
tt0364599,3.9,568
tt0364616,3.5,1157
tt0364647,8.4,6053
tt0364656,6.0,488
tt0364722,5.2,71
tt0364725,6.7,243892
tt0364726,2.4,286
tt0364745,5.6,1348
tt0364751,5.8,46768
tt0364914,4.5,257
tt0364955,6.3,17231
tt0364961,6.9,25658
tt0364970,5.5,95330
tt0364977,5.1,679
tt0364986,1.7,7932
tt0365013,5.5,133
tt0365020,6.5,1196
tt0365052,6.4,69
tt0365066,6.2,80
tt0365067,6.6,82
tt0365068,6.8,95
tt0365089,7.3,5299
tt0365100,4.8,203
tt0365111,4.3,72
tt0365125,5.0,12851
tt0365183,6.7,1092
tt0365190,6.6,2787
tt0365194,3.6,332
tt0365200,2.6,482
tt0365240,8.3,10
tt0365254,6.0,35
tt0365262,4.0,622
tt0365265,5.8,10756
tt0365285,7.0,845
tt0365289,6.3,1901
tt0365296,6.7,1042
tt0365376,7.1,61162
tt0365398,6.8,199
tt0365402,6.8,433
tt0365406,7.4,17
tt0365407,5.1,229
tt0365410,5.6,288
tt0365411,4.9,61
tt0365443,3.4,207
tt0365478,5.4,5364
tt0365479,6.8,507
tt0365480,4.5,1193
tt0365485,6.7,44958
tt0365510,6.1,43
tt0365513,5.7,4650
tt0365545,6.4,9118
tt0365569,7.1,99
tt0365581,4.1,23
tt0365592,5.3,6
tt0365653,3.4,1930
tt0365671,5.3,131
tt0365674,4.4,274
tt0365675,6.3,12414
tt0365686,6.3,94687
tt0365737,6.9,129609
tt0365744,7.9,26
tt0365748,7.9,544653
tt0365770,3.0,533
tt0365776,5.9,62
tt0365810,6.5,1950
tt0365830,6.8,107923
tt0365844,4.6,92
tt0365847,6.1,15311
tt0365873,5.0,60
tt0365880,3.6,573
tt0365885,6.8,21999
tt0365907,6.5,120021
tt0365913,3.7,118
tt0365914,6.7,658
tt0365918,4.3,309
tt0365929,5.5,38599
tt0365938,6.0,1426
tt0365952,5.4,9
tt0365957,3.8,27827
tt0365960,7.2,4254
tt0366137,6.9,2946
tt0366154,6.5,30
tt0366174,4.7,31271
tt0366282,3.5,59
tt0366287,6.8,2944
tt0366291,3.1,222
tt0366292,6.2,17866
tt0366304,7.0,1575
tt0366347,4.0,223
tt0366349,6.6,23
tt0366374,5.2,22
tt0366444,6.4,817
tt0366450,5.5,5237
tt0366517,4.2,250
tt0366518,5.5,1576
tt0366526,6.4,4356
tt0366527,6.4,1717
tt0366544,5.8,1269
tt0366548,6.4,182056
tt0366551,7.0,192742
tt0366555,5.4,1775
tt0366581,5.8,794
tt0366598,5.5,960
tt0366606,7.7,53
tt0366610,4.2,80
tt0366621,7.3,2121
tt0366627,7.1,112517
tt0366655,7.0,430
tt0366671,6.9,88
tt0366701,6.1,1288
tt0366711,2.7,400
tt0366720,5.2,501
tt0366762,3.6,689
tt0366777,6.9,25463
tt0366780,6.7,22913
tt0366783,6.5,93
tt0366800,4.6,10
tt0366820,6.9,26
tt0366840,8.1,9365
tt0366842,2.6,1809
tt0366854,6.3,393
tt0366860,4.2,715
tt0366886,7.6,279
tt0366894,4.1,675
tt0366900,6.1,779
tt0366915,6.9,230
tt0366920,5.0,2610
tt0366943,7.3,7383
tt0366985,2.7,1243
tt0366996,7.0,6070
tt0367000,5.0,4619
tt0367027,6.4,33412
tt0367046,5.0,274
tt0367072,8.0,21
tt0367082,7.0,6814
tt0367085,4.5,22827
tt0367088,3.9,1286
tt0367089,7.3,82792
tt0367097,6.4,822
tt0367098,6.3,906
tt0367104,6.6,626
tt0367110,8.2,88983
tt0367122,2.7,622
tt0367136,2.3,529
tt0367153,5.3,8211
tt0367159,5.4,132
tt0367174,6.8,1830
tt0367187,5.4,37
tt0367188,7.2,11745
tt0367204,5.7,737
tt0367232,5.4,2314
tt0367257,6.0,263
tt0367258,7.0,32
tt0367462,5.5,28
tt0367478,5.5,9455
tt0367479,6.2,47097
tt0367495,8.7,20434
tt0367567,6.2,380
tt0367587,5.7,649
tt0367594,6.7,463748
tt0367602,5.8,600
tt0367631,5.3,15798
tt0367652,4.6,50578
tt0367677,2.1,6265
tt0367699,5.3,49
tt0367714,7.1,54
tt0367790,7.3,4965
tt0367794,7.8,33
tt0367798,4.5,303
tt0367814,4.4,23
tt0367830,6.3,42
tt0367859,7.6,10319
tt0367862,7.5,46
tt0367882,6.2,446618
tt0367908,7.9,18
tt0367913,6.3,9804
tt0367942,6.2,52
tt0367952,8.2,46
tt0367959,6.1,109215
tt0367960,6.1,796
tt0367975,7.5,6369
tt0367995,4.6,181
tt0368008,6.6,109868
tt0368026,3.2,191
tt0368045,6.0,2547
tt0368078,7.4,784
tt0368089,5.4,3086
tt0368145,5.4,63
tt0368146,6.5,53
tt0368151,5.1,123
tt0368181,8.5,50
tt0368222,6.2,12271
tt0368226,3.6,87946
tt0368249,5.1,1145
tt0368252,3.6,431
tt0368259,4.6,2396
tt0368268,3.6,387
tt0368296,5.0,1585
tt0368305,6.9,26
tt0368311,7.1,19
tt0368340,5.8,300
tt0368343,4.6,1518
tt0368411,5.5,568
tt0368412,5.6,119
tt0368413,4.6,221
tt0368431,5.8,31
tt0368447,6.6,257094
tt0368555,5.7,1044
tt0368561,3.6,143
tt0368563,5.4,7685
tt0368564,5.6,351
tt0368571,5.9,1323
tt0368578,4.7,31802
tt0368580,3.7,609
tt0368619,7.6,4726
tt0368652,7.1,95
tt0368658,7.1,10363
tt0368662,4.7,135
tt0368667,7.8,14521
tt0368668,3.2,3475
tt0368673,5.5,41
tt0368683,5.0,55
tt0368688,5.0,1573
tt0368689,5.7,341
tt0368709,6.3,69879
tt0368725,5.6,1253
tt0368770,5.6,150
tt0368774,6.3,6762
tt0368794,6.8,58519
tt0368795,6.2,115
tt0368801,6.7,30
tt0368830,6.4,33
tt0368836,4.9,1008
tt0368855,5.1,421
tt0368876,4.7,193
tt0368879,4.7,64
tt0368891,6.9,324342
tt0368906,4.8,32
tt0368909,7.1,74044
tt0368913,7.3,9074
tt0368933,5.8,79482
tt0368962,7.6,1091
tt0368975,5.3,16550
tt0369020,5.0,115
tt0369022,6.1,16
tt0369032,4.0,29
tt0369048,3.9,26
tt0369053,6.4,4235
tt0369058,2.7,10
tt0369060,7.3,17929
tt0369226,2.4,45429
tt0369258,7.6,2647
tt0369294,6.6,412
tt0369295,6.4,228
tt0369330,4.0,80
tt0369339,7.5,389054
tt0369366,3.8,75
tt0369412,6.4,20
tt0369424,3.9,228
tt0369436,5.7,71603
tt0369441,6.1,143723
tt0369562,6.5,20
tt0369610,7.0,617924
tt0369621,7.1,75
tt0369637,5.4,2293
tt0369672,7.1,26079
tt0369688,8.3,15
tt0369702,8.0,81072
tt0369735,5.5,60484
tt0369738,2.6,2300
tt0369750,4.6,308
tt0369877,7.4,14
tt0369918,4.9,4606
tt0369927,7.8,7
tt0369994,5.9,8201
tt0370032,4.3,81564
tt0370081,5.7,173
tt0370082,5.8,3130
tt0370244,7.1,1769
tt0370263,5.6,194393
tt0370360,5.9,273
tt0370425,6.3,487
tt0370459,6.6,16
tt0370486,8.7,23
tt0370531,6.2,226
tt0370537,6.2,8
tt0370552,6.3,30
tt0370560,7.5,26
tt0370849,5.1,16
tt0370893,5.1,33
tt0370919,5.5,3826
tt0370986,7.6,68862
tt0371008,5.3,398
tt0371022,7.4,14
tt0371100,4.9,17
tt0371203,6.4,115
tt0371212,5.3,279
tt0371246,6.4,83210
tt0371257,6.7,78724
tt0371280,7.4,4887
tt0371282,4.2,126
tt0371301,6.4,27
tt0371313,7.2,21
tt0371392,8.4,2250
tt0371405,3.9,648
tt0371499,4.1,51
tt0371552,6.0,11741
tt0371560,9.2,5
tt0371572,3.8,1910
tt0371606,5.7,91139
tt0371647,7.1,95
tt0371675,3.5,652
tt0371683,4.6,207
tt0371701,6.2,10
tt0371724,6.7,195862
tt0371735,7.6,15281
tt0371739,5.3,7264
tt0371746,7.9,1022132
tt0371753,7.0,34
tt0371817,5.8,108
tt0371843,7.5,17
tt0371846,2.7,290
tt0371853,4.0,3333
tt0371878,5.8,1124
tt0371881,6.0,303
tt0371883,6.9,143
tt0371915,6.9,165
tt0371920,3.1,2255
tt0371937,5.8,63
tt0371953,5.5,270
tt0371962,6.2,26
tt0372005,3.9,321
tt0372007,6.9,30
tt0372122,5.8,3127
tt0372163,6.1,20
tt0372166,6.8,255
tt0372183,7.7,456155
tt0372214,7.3,22
tt0372215,5.5,213
tt0372221,4.6,34
tt0372237,5.9,42479
tt0372238,5.2,450
tt0372303,5.1,1454
tt0372334,6.8,9343
tt0372346,4.9,399
tt0372370,6.3,185
tt0372375,4.9,249
tt0372401,4.8,447
tt0372423,6.4,23
tt0372429,4.6,176
tt0372450,8.8,14
tt0372489,3.4,136
tt0372532,6.1,51711
tt0372538,6.6,91
tt0372588,7.2,167436
tt0372594,6.3,3605
tt0372763,7.5,537
tt0372782,6.2,1531
tt0372784,8.2,1419637
tt0372788,6.5,17
tt0372797,5.7,43
tt0372808,5.9,67
tt0372824,7.9,61211
tt0372828,5.4,328
tt0372851,3.7,79
tt0372859,2.3,508
tt0372873,3.5,24413
tt0372884,5.8,6140
tt0372907,5.0,327
tt0372909,4.9,2690
tt0372919,6.4,62
tt0372921,3.5,1328
tt0372942,7.7,20
tt0372975,3.3,222
tt0373024,7.1,9635
tt0373028,5.4,354
tt0373040,5.5,469
tt0373046,6.5,11
tt0373051,5.8,120975
tt0373074,7.7,136397
tt0373081,7.2,59
tt0373093,8.8,10
tt0373127,6.8,12
tt0373141,3.3,17
tt0373151,7.2,77
tt0373152,7.0,941
tt0373263,4.6,252
tt0373267,6.1,12
tt0373283,6.7,20652
tt0373293,7.9,73
tt0373340,5.7,51
tt0373403,2.9,24
tt0373416,4.3,5782
tt0373445,5.5,5806
tt0373450,6.5,17671
tt0373469,7.5,224550
tt0373690,5.4,7149
tt0373707,6.7,110
tt0373726,4.4,116
tt0373733,7.2,3829
tt0373740,6.5,14
tt0373747,7.3,3201
tt0373750,8.2,14
tt0373751,3.7,219
tt0373760,7.3,2872
tt0373779,7.2,51
tt0373786,3.9,1139
tt0373816,6.8,45
tt0373839,5.1,40
tt0373856,7.8,17003
tt0373883,6.0,118628
tt0373889,7.5,561272
tt0373900,4.3,839
tt0373906,5.4,241
tt0373908,3.4,7324
tt0373926,6.4,105627
tt0373930,6.6,402
tt0373981,7.6,25437
tt0374009,5.5,440
tt0374036,7.0,669
tt0374076,3.5,194
tt0374089,5.8,3854
tt0374102,5.8,53337
tt0374128,6.5,2557
tt0374145,5.0,155
tt0374170,1.4,378
tt0374180,5.2,3509
tt0374184,6.6,3039
tt0374201,4.5,157
tt0374248,6.9,4174
tt0374252,5.7,1975
tt0374262,6.4,530
tt0374269,5.6,654
tt0374271,7.2,18867
tt0374273,5.2,1284
tt0374277,6.4,4248
tt0374279,7.0,1171
tt0374283,5.0,8
tt0374294,6.4,1583
tt0374312,3.5,530
tt0374339,6.8,13351
tt0374345,7.3,9782
tt0374475,6.1,22
tt0374496,5.4,301
tt0374506,7.3,849
tt0374536,4.8,71887
tt0374546,8.0,81977
tt0374562,4.9,27
tt0374563,4.6,23079
tt0374569,6.8,33571
tt0374583,6.8,5295
tt0374584,6.2,7553
tt0374616,5.4,34
